,id,name,review_count,category,rating,phone,display_phone,price,coord_lat,coord_long
10728,OiCXI-fkb5nyYyfH3AxAOg,Kaigo Coffee Room,75,coffee,4.5,13475296180.0,(347) 529-6180,, 40.6936075465661, -74.0010171957826
10736,XSoFi1TZ5fUznmDstJNuaw,Bonsignour,105,sandwiches,4.0,12122299700.0,(212) 229-9700,$$, 40.73832, -74.00436
10738,XSoFi1TZ5fUznmDstJNuaw,Bonsignour,105,hotdogs,4.0,12122299700.0,(212) 229-9700,$$, 40.73832, -74.00436
10739,XSoFi1TZ5fUznmDstJNuaw,Bonsignour,105,fastfood,4.0,12122299700.0,(212) 229-9700,$$, 40.73832, -74.00436
10740,XSoFi1TZ5fUznmDstJNuaw,Bonsignour,105,bakeries,4.0,12122299700.0,(212) 229-9700,$$, 40.73832, -74.00436
10748,xxdEhaTDKmqfLiRcuOS48Q,Buttercup Bake Shop,346,bakeries,4.0,18442253369.0,(844) 225-3369,$$, 40.74693, -73.9833699
10750,xxdEhaTDKmqfLiRcuOS48Q,Buttercup Bake Shop,346,cupcakes,4.0,18442253369.0,(844) 225-3369,$$, 40.74693, -73.9833699
10764,Yg5RYfgQauY4mvY3pixzqA,Le Petit Parisien,92,sandwiches,4.0,19172620406.0,(917) 262-0406,$$, 40.72821, -73.98921
10766,Yg5RYfgQauY4mvY3pixzqA,Le Petit Parisien,92,bakeries,4.0,19172620406.0,(917) 262-0406,$$, 40.72821, -73.98921
10768,Yg5RYfgQauY4mvY3pixzqA,Le Petit Parisien,92,coffee,4.0,19172620406.0,(917) 262-0406,$$, 40.72821, -73.98921
10770,13zDIVI4QiVg348lt4zgyA,Takahachi Bakery,4,coffee,5.0,,,, 40.70662136271275, -73.9224518559098
10772,13zDIVI4QiVg348lt4zgyA,Takahachi Bakery,4,bakeries,5.0,,,, 40.70662136271275, -73.9224518559098
10831,NfRAi1k-B4yVuSpfwscJZA,A & C Super,4,breakfast&brunch,5.0,13476894647.0,(347) 689-4647,, 40.71410474693401, -73.94750844687223
10832,NfRAi1k-B4yVuSpfwscJZA,A & C Super,4,bakeries,5.0,13476894647.0,(347) 689-4647,, 40.71410474693401, -73.94750844687223
10834,NfRAi1k-B4yVuSpfwscJZA,A & C Super,4,delis,5.0,13476894647.0,(347) 689-4647,, 40.71410474693401, -73.94750844687223
10842,VSPkVw9gSQx-5v4A6aC_YA,Manousheh - Bleecker,516,lebanese,4.5,13479715778.0,(347) 971-5778,$, 40.729511, -74.001275
10844,VSPkVw9gSQx-5v4A6aC_YA,Manousheh - Bleecker,516,halal,4.5,13479715778.0,(347) 971-5778,$, 40.729511, -74.001275
10846,VSPkVw9gSQx-5v4A6aC_YA,Manousheh - Bleecker,516,sandwiches,4.5,13479715778.0,(347) 971-5778,$, 40.729511, -74.001275
10862,q-hO8pskX1_nMBzv7G-kNA,T Cafe,5,cafes,4.0,16468686000.0,(646) 868-6000,, 40.7065892, -74.00266169999999
10886,gM9gNHxQda9hFEMjpplUDQ,New Cameron Bakery,29,bakeries,4.0,12126609889.0,(212) 660-9889,, 40.71803498354386, -74.00025534934427
10888,gM9gNHxQda9hFEMjpplUDQ,New Cameron Bakery,29,sandwiches,4.0,12126609889.0,(212) 660-9889,, 40.71803498354386, -74.00025534934427
10890,gM9gNHxQda9hFEMjpplUDQ,New Cameron Bakery,29,cupcakes,4.0,12126609889.0,(212) 660-9889,, 40.71803498354386, -74.00025534934427
10892,pimuUR-TEHIjUla3S3jemQ,Coffee Project New York | East Village,776,coffee,4.5,12122287888.0,(212) 228-7888,$, 40.72699, -73.98922
10894,pimuUR-TEHIjUla3S3jemQ,Coffee Project New York | East Village,776,sandwiches,4.5,12122287888.0,(212) 228-7888,$, 40.72699, -73.98922
10896,Z0EHLc0OfuZVENhHLrUV0Q,Lassen & Hennigs,12,delis,4.5,17188756272.0,(718) 875-6272,, 40.7033309962587, -73.98712324315134
10898,Z0EHLc0OfuZVENhHLrUV0Q,Lassen & Hennigs,12,sandwiches,4.5,17188756272.0,(718) 875-6272,, 40.7033309962587, -73.98712324315134
10900,Z0EHLc0OfuZVENhHLrUV0Q,Lassen & Hennigs,12,salad,4.5,17188756272.0,(718) 875-6272,, 40.7033309962587, -73.98712324315134
10908,xGvPcnVthkacBEClwe1UBQ,Duo-Tian Bakery,4,bakeries,4.5,12129661811.0,(212) 966-1811,, 40.71845, -73.99171
10910,8E2WtGTIbKkJxVgHboB07Q,Seven Grams Caffe,56,coffee,4.5,19172617527.0,(917) 261-7527,$$, 40.72737, -74.00572
10912,8E2WtGTIbKkJxVgHboB07Q,Seven Grams Caffe,56,bakeries,4.5,19172617527.0,(917) 261-7527,$$, 40.72737, -74.00572
10920,nSUIB7itn5ufTUzwa1IgxA,Frenchy's Food Truck,103,coffee,5.0,16464682861.0,(646) 468-2861,$, 40.6706988393431, -73.9577984064817
10922,nSUIB7itn5ufTUzwa1IgxA,Frenchy's Food Truck,103,foodtrucks,5.0,16464682861.0,(646) 468-2861,$, 40.6706988393431, -73.9577984064817
10924,nSUIB7itn5ufTUzwa1IgxA,Frenchy's Food Truck,103,cakeshop,5.0,16464682861.0,(646) 468-2861,$, 40.6706988393431, -73.9577984064817
10928,gHUIsZkHpxOPaTrzK_duuw,La Newyorkina,4,icecream,3.5,19176694591.0,(917) 669-4591,, 40.68081054888609, -74.00784633068541
10930,gHUIsZkHpxOPaTrzK_duuw,La Newyorkina,4,desserts,3.5,19176694591.0,(917) 669-4591,, 40.68081054888609, -74.00784633068541
10982,dwNmZYx74kAjTsk1hTVtjw,Maman,112,french,4.0,16468632146.0,(646) 863-2146,$$, 40.75446, -73.98554
10984,dwNmZYx74kAjTsk1hTVtjw,Maman,112,coffee,4.0,16468632146.0,(646) 863-2146,$$, 40.75446, -73.98554
10987,dwNmZYx74kAjTsk1hTVtjw,Maman,112,breakfast&brunch,4.0,16468632146.0,(646) 863-2146,$$, 40.75446, -73.98554
11000,AC5ckTxOh0yFIlcwXF0f2w,Manna One,41,bakeries,4.0,12126087551.0,(212) 608-7551,$, 40.712642, -73.996864
11020,Smj-UqUvNFneHKkuZ0BN7A,Kona Coffee Roasters - East Village,231,coffee,4.5,19174092642.0,(917) 409-2642,$, 40.72587, -73.98988
11022,Smj-UqUvNFneHKkuZ0BN7A,Kona Coffee Roasters - East Village,231,cafes,4.5,19174092642.0,(917) 409-2642,$, 40.72587, -73.98988
11024,Smj-UqUvNFneHKkuZ0BN7A,Kona Coffee Roasters - East Village,231,hawaiian,4.5,19174092642.0,(917) 409-2642,$, 40.72587, -73.98988
11058,CBf1A4zCRNH-jsrJh48RsA,Sahadi's,406,intlgrocery,4.5,17186244550.0,(718) 624-4550,$$, 40.690218, -73.993367
11059,CBf1A4zCRNH-jsrJh48RsA,Sahadi's,406,internationalgrocery,4.5,17186244550.0,(718) 624-4550,$$, 40.690218, -73.993367
11060,CBf1A4zCRNH-jsrJh48RsA,Sahadi's,406,delis,4.5,17186244550.0,(718) 624-4550,$$, 40.690218, -73.993367
11074,1fDtQij01Mk92ZTGn6WHjg,The Little Sweet Cafe,194,coffee,4.5,17188588998.0,(718) 858-8998,$$, 40.6881165, -73.9866543
11076,xcjD7plsgJGG2N8P00Udiw,The Good Batch,198,bakeries,4.0,17186224000.0,(718) 622-4000,$$, 40.682615013344616, -73.96323299617416
11078,xcjD7plsgJGG2N8P00Udiw,The Good Batch,198,coffee,4.0,17186224000.0,(718) 622-4000,$$, 40.682615013344616, -73.96323299617416
11080,xcjD7plsgJGG2N8P00Udiw,The Good Batch,198,icecream,4.0,17186224000.0,(718) 622-4000,$$, 40.682615013344616, -73.96323299617416
11082,a5FVkeyRpiAttprSRmzgkQ,Court Pastry Shop,209,bakeries,4.5,17188754820.0,(718) 875-4820,$, 40.68407, -73.99537
11084,6lUAvciN0rwYUvhssqw57g,La Churreria,387,sandwiches,4.0,12122190400.0,(212) 219-0400,$, 40.72443349387015, -73.99500657936929
11086,6lUAvciN0rwYUvhssqw57g,La Churreria,387,cafes,4.0,12122190400.0,(212) 219-0400,$, 40.72443349387015, -73.99500657936929
11088,6lUAvciN0rwYUvhssqw57g,La Churreria,387,spanish,4.0,12122190400.0,(212) 219-0400,$, 40.72443349387015, -73.99500657936929
11096,Dntkg2mLT0Tyc_AdKQMogw,Saltwater Coffee,54,coffee,4.5,,,, 40.73268343100659, -73.99983006847089
11098,HxT8Y1PtmpXKHXoWrpN9mg,Al-Sham Sweets & Pastries,286,bakeries,4.5,17187770876.0,(718) 777-0876,$, 40.76796, -73.91135
11124,5lgfiiwo7KhcNdKsk8J4lA,Amano Café,68,cafes,4.5,15858883232.0,(585) 888-3232,, 40.73225, -74.001726
11126,5lgfiiwo7KhcNdKsk8J4lA,Amano Café,68,coffee,4.5,15858883232.0,(585) 888-3232,, 40.73225, -74.001726
11140,9rdnezgdTW0GhZmR0aR0dQ,Bianco Latte NYC - Hudson Yards,9,desserts,5.0,,,, 40.753369, -74.001035
11142,9rdnezgdTW0GhZmR0aR0dQ,Bianco Latte NYC - Hudson Yards,9,bakeries,5.0,,,, 40.753369, -74.001035
11144,9rdnezgdTW0GhZmR0aR0dQ,Bianco Latte NYC - Hudson Yards,9,coffee,5.0,,,, 40.753369, -74.001035
11146,s4tyQOpJwsBkYXc1mNhP-A,Harper's Bread House Inc.,84,bakeries,4.0,12122268882.0,(212) 226-8882,$, 40.71771, -73.99303
11149,s4tyQOpJwsBkYXc1mNhP-A,Harper's Bread House Inc.,84,breakfast&brunch,4.0,12122268882.0,(212) 226-8882,$, 40.71771, -73.99303
11150,BMB9m2jp7RXgrIcCEAmQJQ,Fay Da Bakery,327,bakeries,3.5,12127913884.0,(212) 791-3884,$, 40.716705, -73.998077
11152,CoJmKwsXt3esEKVB6-3EkQ,Steve's Authentic Key Lime Pies,504,bakeries,4.5,17188585333.0,(718) 858-5333,$$, 40.6777599765016, -74.0180665132931
11160,7fNTEl6c7kxMtNBBD9tOBA,Marlow & Daughters,85,meats,4.0,17183885700.0,(718) 388-5700,$$$, 40.71063, -73.96505
11161,7fNTEl6c7kxMtNBBD9tOBA,Marlow & Daughters,85,meatshops,4.0,17183885700.0,(718) 388-5700,$$$, 40.71063, -73.96505
11162,7fNTEl6c7kxMtNBBD9tOBA,Marlow & Daughters,85,grocery,4.0,17183885700.0,(718) 388-5700,$$$, 40.71063, -73.96505
11164,zQM3_OS1z3HkH6UeR1IMVQ,William Greenberg Desserts,6,desserts,4.5,,,, 40.77953153283854, -73.98074249999999
11166,zQM3_OS1z3HkH6UeR1IMVQ,William Greenberg Desserts,6,bakeries,4.5,,,, 40.77953153283854, -73.98074249999999
11174,nKpHJSu7xbGyerOjfLRzfA,Gotan - Tribeca,446,cafes,4.0,12124315200.0,(212) 431-5200,$$, 40.719255, -74.006607
11177,nKpHJSu7xbGyerOjfLRzfA,Gotan - Tribeca,446,breakfast&brunch,4.0,12124315200.0,(212) 431-5200,$$, 40.719255, -74.006607
11178,nKpHJSu7xbGyerOjfLRzfA,Gotan - Tribeca,446,desserts,4.0,12124315200.0,(212) 431-5200,$$, 40.719255, -74.006607
11180,ygVuNvg85cQr4eICVVOy0w,Breads Bakery,330,coffee,4.0,12126332253.0,(212) 633-2253,$$, 40.77104473478504, -73.98180789999999
11182,ygVuNvg85cQr4eICVVOy0w,Breads Bakery,330,bakeries,4.0,12126332253.0,(212) 633-2253,$$, 40.77104473478504, -73.98180789999999
11190,QvyCFd6WC3r5jjN6zdiB0Q,Sweet House Drinks and Desserts,96,desserts,4.0,12127919888.0,(212) 791-9888,$, 40.71545, -73.99822
11192,QvyCFd6WC3r5jjN6zdiB0Q,Sweet House Drinks and Desserts,96,juicebars,4.0,12127919888.0,(212) 791-9888,$, 40.71545, -73.99822
11194,QvyCFd6WC3r5jjN6zdiB0Q,Sweet House Drinks and Desserts,96,vegan,4.0,12127919888.0,(212) 791-9888,$, 40.71545, -73.99822
11206,a3fdoTaLcQDBA7np5MgBZA,Ole & Steen,191,bakeries,4.0,,,$$, 40.75367233227906, -73.98509413722665
11208,a3fdoTaLcQDBA7np5MgBZA,Ole & Steen,191,coffee,4.0,,,$$, 40.75367233227906, -73.98509413722665
11210,a3fdoTaLcQDBA7np5MgBZA,Ole & Steen,191,scandinavian,4.0,,,$$, 40.75367233227906, -73.98509413722665
11220,Ei5qjq0qmfNLkdVoO-S5Tw,Raffetto's,254,gourmet,4.5,12127771261.0,(212) 777-1261,$, 40.72816, -74.00172
11221,Ei5qjq0qmfNLkdVoO-S5Tw,Raffetto's,254,specialtyfood,4.5,12127771261.0,(212) 777-1261,$, 40.72816, -74.00172
11222,v3TxGMlNrYFDN3acXlu3KA,Thierry Atlan,25,chocolate,4.5,16464768149.0,(646) 476-8149,, 40.72562352456271, -74.00126700000003
11224,v3TxGMlNrYFDN3acXlu3KA,Thierry Atlan,25,macarons,4.5,16464768149.0,(646) 476-8149,, 40.72562352456271, -74.00126700000003
11226,v3TxGMlNrYFDN3acXlu3KA,Thierry Atlan,25,icecream,4.5,16464768149.0,(646) 476-8149,, 40.72562352456271, -74.00126700000003
11258,s33YfAM1ScJKccyzqtYtpA,Golden Manna Bakery,39,bakeries,4.0,12122748816.0,(212) 274-8816,$, 40.71458, -73.99754
11260,s33YfAM1ScJKccyzqtYtpA,Golden Manna Bakery,39,coffee,4.0,12122748816.0,(212) 274-8816,$, 40.71458, -73.99754
11262,s33YfAM1ScJKccyzqtYtpA,Golden Manna Bakery,39,desserts,4.0,12122748816.0,(212) 274-8816,$, 40.71458, -73.99754
11264,3OT1deSiIYhrcXWJ1sD3wA,Shui Mei Cafe,50,cafes,4.5,12127912819.0,(212) 791-2819,$, 40.7135318, -73.9948386
11266,3OT1deSiIYhrcXWJ1sD3wA,Shui Mei Cafe,50,chinese,4.5,12127912819.0,(212) 791-2819,$, 40.7135318, -73.9948386
11272,oIUdTViTYGfY9Tp6N8IfoQ,Little Miss Muffin N Her Stuffin,83,bakeries,4.5,17188574963.0,(718) 857-4963,$, 40.6750616, -73.9633855
11274,oIUdTViTYGfY9Tp6N8IfoQ,Little Miss Muffin N Her Stuffin,83,caribbean,4.5,17188574963.0,(718) 857-4963,$, 40.6750616, -73.9633855
11282,z5IMh69DbE7TJ5LFhw_qvQ, Ubani,101,georgian,4.5,16466785595.0,(646) 678-5595,$$, 40.73005, -74.00417
11284,z5IMh69DbE7TJ5LFhw_qvQ, Ubani,101,desserts,4.5,16466785595.0,(646) 678-5595,$$, 40.73005, -74.00417
11320,sog3etuV8CwqG0gbQnyw2g,The Bakery on Bergen,55,cookingclasses,4.5,19175196549.0,(917) 519-6549,$$, 40.678458, -73.964143
11322,sog3etuV8CwqG0gbQnyw2g,The Bakery on Bergen,55,bakeries,4.5,19175196549.0,(917) 519-6549,$$, 40.678458, -73.964143
11324,sog3etuV8CwqG0gbQnyw2g,The Bakery on Bergen,55,cupcakes,4.5,19175196549.0,(917) 519-6549,$$, 40.678458, -73.964143
11326,nqJXUlVn1cZmWQfjYvYRpA,Soma cakes NYC,62,cakeshop,5.0,12123881801.0,(212) 388-1801,$$, 40.72626167231281, -73.9776105644175
11328,IUHwRPD6Vu6BCuefFXhk8g,The Bakery at greywind,2,bakeries,5.0,,,, 40.755629, -73.998889
11331,IUHwRPD6Vu6BCuefFXhk8g,The Bakery at greywind,2,breakfast&brunch,5.0,,,, 40.755629, -73.998889
11332,IUHwRPD6Vu6BCuefFXhk8g,The Bakery at greywind,2,sandwiches,5.0,,,, 40.755629, -73.998889
11334,wM3Ha6DrdJPz3XyQPLNLMA,Breads Bakery,17,bakeries,4.0,12126332253.0,(212) 633-2253,$$, 40.75877738364047, -73.980833793761
11362,F_xfvWtka3ZHXxH94AFNrA,Seven Grams Caffe,143,coffee,4.5,12127790777.0,(212) 779-0777,$$, 40.74391, -73.98593
11364,F_xfvWtka3ZHXxH94AFNrA,Seven Grams Caffe,143,bakeries,4.5,12127790777.0,(212) 779-0777,$$, 40.74391, -73.98593
11366,F_xfvWtka3ZHXxH94AFNrA,Seven Grams Caffe,143,coffeeroasteries,4.5,12127790777.0,(212) 779-0777,$$, 40.74391, -73.98593
11380,KDGGpWef9LkYk79oVCiqfg,"Ciao, Gloria",111,cafes,4.5,17166662426.0,(716) 666-2426,$$, 40.6804, -73.96822
11396,MSBZZrdvxzXW5jOO5wqIUA,Ho Won Bake Shoppe,90,bakeries,3.5,12129665626.0,(212) 966-5626,$, 40.7174643559432, -73.9962783471205
11404,p-mqsZI4eENIVxq1ziSEag,The Love Bakery,9,bakeries,5.0,19142025409.0,(914) 202-5409,, 40.72072150000102, -73.98789715276054
11406,p-mqsZI4eENIVxq1ziSEag,The Love Bakery,9,vegan,5.0,19142025409.0,(914) 202-5409,, 40.72072150000102, -73.98789715276054
11409,p-mqsZI4eENIVxq1ziSEag,The Love Bakery,9,gluten-free,5.0,19142025409.0,(914) 202-5409,, 40.72072150000102, -73.98789715276054
11410,8rHVVN4m0n5tsSrqaciHyA,Kaff's Bake Shop,6,bakeries,4.5,17183874736.0,(718) 387-4736,$$, 40.705688, -73.959518
11412,XEdGYktN7VVuyjkN5ukr4A,Bright Side,45,cafes,4.0,19292763577.0,(929) 276-3577,, 40.7187096995697, -73.9640169072708
11424,6xPlSpyxE3PLJVeRvt2BwQ,Yaya Tea Garden,538,coffee,4.0,12122268803.0,(212) 226-8803,$, 40.7162999, -73.99496
11426,6xPlSpyxE3PLJVeRvt2BwQ,Yaya Tea Garden,538,japanese,4.0,12122268803.0,(212) 226-8803,$, 40.7162999, -73.99496
11428,6xPlSpyxE3PLJVeRvt2BwQ,Yaya Tea Garden,538,bubbletea,4.0,12122268803.0,(212) 226-8803,$, 40.7162999, -73.99496
11430,aQ5CQf_8GMrLHvMxf5l-Tw,Steinberg's Bakery,5,bakeries,5.0,17184869100.0,(718) 486-9100,, 40.7068459, -73.9634131
11432,V5naohe9wFKhKW7ZQJpWkg,Betty Bakery,315,bakeries,4.0,17182462402.0,(718) 246-2402,$$, 40.6862159, -73.9834234
11434,V5naohe9wFKhKW7ZQJpWkg,Betty Bakery,315,coffee,4.0,17182462402.0,(718) 246-2402,$$, 40.6862159, -73.9834234
11436,V5naohe9wFKhKW7ZQJpWkg,Betty Bakery,315,desserts,4.0,17182462402.0,(718) 246-2402,$$, 40.6862159, -73.9834234
11438,MJ1m0IFqyjFG8MMFzBuGOg,Raf's,24,bakeries,4.0,,,, 40.724677, -73.993114
11452,OQOr0DE1HtSNfxO5_mwfFg,Five & Dime,115,coffee,4.5,,,$$, 40.7126429155284, -74.0080474702053
11454,OQOr0DE1HtSNfxO5_mwfFg,Five & Dime,115,cocktailbars,4.5,,,$$, 40.7126429155284, -74.0080474702053
11458,EYK3uP7q1n1Allav26nImA,Panaderia Mi Mexico Pequeño,15,bakeries,4.5,17184371031.0,(718) 437-1031,$, 40.6474609375, -74.0074691772461
11460,EYK3uP7q1n1Allav26nImA,Panaderia Mi Mexico Pequeño,15,foodstands,4.5,17184371031.0,(718) 437-1031,$, 40.6474609375, -74.0074691772461
11462,EYK3uP7q1n1Allav26nImA,Panaderia Mi Mexico Pequeño,15,mexican,4.5,17184371031.0,(718) 437-1031,$, 40.6474609375, -74.0074691772461
11470,NZxpw9-EQSGx-GHp1kyi1Q,Bonjour Brooklyn,27,bakeries,4.5,17184432200.0,(718) 443-2200,, 40.6930798, -73.9287592
11478,LbgBFEdSkWyQ06rGN1t4uQ,Gelateria Gentile,278,coffee,4.5,13475990646.0,(347) 599-0646,$, 40.7161757, -73.9637628
11480,LbgBFEdSkWyQ06rGN1t4uQ,Gelateria Gentile,278,icecream,4.5,13475990646.0,(347) 599-0646,$, 40.7161757, -73.9637628
11482,LbgBFEdSkWyQ06rGN1t4uQ,Gelateria Gentile,278,creperies,4.5,13475990646.0,(347) 599-0646,$, 40.7161757, -73.9637628
11484,1HjbS4hWLeHEwpC4EuWKYw,Manna House Bakery 丽心饼屋,75,bakeries,4.0,12129663766.0,(212) 966-3766,$, 40.71815, -73.99705
11486,1HjbS4hWLeHEwpC4EuWKYw,Manna House Bakery 丽心饼屋,75,chinese,4.0,12129663766.0,(212) 966-3766,$, 40.71815, -73.99705
11488,fsu7P4LKk_ybtBkM4Lm9vw,Brooklyn Hero Shop,36,bakeries,4.0,17185763958.0,(718) 576-3958,, 40.68922, -73.96921
11490,fsu7P4LKk_ybtBkM4Lm9vw,Brooklyn Hero Shop,36,coffee,4.0,17185763958.0,(718) 576-3958,, 40.68922, -73.96921
11493,fsu7P4LKk_ybtBkM4Lm9vw,Brooklyn Hero Shop,36,breakfast&brunch,4.0,17185763958.0,(718) 576-3958,, 40.68922, -73.96921
11506,uL709qg0IGe4KsNZk_AjxQ,Lion's Milk,171,coffee,4.5,17185990099.0,(718) 599-0099,$, 40.7159199, -73.9558
11508,uL709qg0IGe4KsNZk_AjxQ,Lion's Milk,171,sandwiches,4.5,17185990099.0,(718) 599-0099,$, 40.7159199, -73.9558
11510,uL709qg0IGe4KsNZk_AjxQ,Lion's Milk,171,turkish,4.5,17185990099.0,(718) 599-0099,$, 40.7159199, -73.9558
11512,TNJpskGz5bw20s23gwbGVQ,Beepublic,12,cafes,4.5,12127314341.0,(212) 731-4341,, 40.70261785485107, -73.9860746
11514,TNJpskGz5bw20s23gwbGVQ,Beepublic,12,coffee,4.5,12127314341.0,(212) 731-4341,, 40.70261785485107, -73.9860746
11517,TNJpskGz5bw20s23gwbGVQ,Beepublic,12,breakfast&brunch,4.5,12127314341.0,(212) 731-4341,, 40.70261785485107, -73.9860746
11519,a_V5ThhOI-132r1cLquXGQ,Ole & Steen,6,breakfast&brunch,3.5,,,, 40.71332349910663, -74.01012750029328
11520,a_V5ThhOI-132r1cLquXGQ,Ole & Steen,6,bakeries,3.5,,,, 40.71332349910663, -74.01012750029328
11522,a_V5ThhOI-132r1cLquXGQ,Ole & Steen,6,coffee,3.5,,,, 40.71332349910663, -74.01012750029328
11528,KfZtLr5mJi5X0bh4tmSl2Q,Venchi,328,chocolate,4.0,16464488663.0,(646) 448-8663,$$, 40.737487, -73.990474
11530,KfZtLr5mJi5X0bh4tmSl2Q,Venchi,328,icecream,4.0,16464488663.0,(646) 448-8663,$$, 40.737487, -73.990474
11532,KfZtLr5mJi5X0bh4tmSl2Q,Venchi,328,giftshops,4.0,16464488663.0,(646) 448-8663,$$, 40.737487, -73.990474
11536,jniZaiTDALOVQfNkg_S9gg,787 Coffee,122,coffee,4.5,16464499200.0,(646) 449-9200,$, 40.703485, -74.01083
11538,jniZaiTDALOVQfNkg_S9gg,787 Coffee,122,empanadas,4.5,16464499200.0,(646) 449-9200,$, 40.703485, -74.01083
11541,jniZaiTDALOVQfNkg_S9gg,787 Coffee,122,breakfast&brunch,4.5,16464499200.0,(646) 449-9200,$, 40.703485, -74.01083
11562,WwxnYvZcxNuNeemsP9m5uQ,Funny Face Bakery,47,bakeries,4.0,12124804004.0,(212) 480-4004,, 40.72533, -73.99494
11564,WwxnYvZcxNuNeemsP9m5uQ,Funny Face Bakery,47,desserts,4.0,12124804004.0,(212) 480-4004,, 40.72533, -73.99494
11566,WwxnYvZcxNuNeemsP9m5uQ,Funny Face Bakery,47,chocolate,4.0,12124804004.0,(212) 480-4004,, 40.72533, -73.99494
11575,6_yRkjeePpfjSc8JZ2Em6g,For The Record,11,vinylrecords,5.0,13476892294.0,(347) 689-2294,, 40.73631, -73.95542
11576,6_yRkjeePpfjSc8JZ2Em6g,For The Record,11,coffee,5.0,13476892294.0,(347) 689-2294,, 40.73631, -73.95542
11601,Mkx7wE0Jlb0bFYGhEpulSg,Blackstone Coffee Roasters,128,coffee,4.5,12129896131.0,(212) 989-6131,$$, 40.7332899, -74.00619
11603,Mkx7wE0Jlb0bFYGhEpulSg,Blackstone Coffee Roasters,128,coffeeroasteries,4.5,12129896131.0,(212) 989-6131,$$, 40.7332899, -74.00619
11617,byG5zRfVxMb1-w86nU0_Gg,Abu's Homestyle Bakery,85,bakeries,4.0,17182301115.0,(718) 230-1115,$, 40.68061, -73.95376
11643,2mI4lLunkLSxsXOi-NaIGw,Damascus Bakery,5,bakeries,4.0,17186257070.0,(718) 625-7070,$$, 40.70322, -73.98308
11651,6MTsUtUmQ_6D4R8ewYaKdQ,Kahkow USA,16,chocolate,4.5,17183871238.0,(718) 387-1238,, 40.72103680300597, -73.9581196
11656,XJygIbsgZRL2Oi0vhnfWzQ,Poetica Coffee,32,breakfast&brunch,4.0,,,$, 40.659453, -73.98145
11657,XJygIbsgZRL2Oi0vhnfWzQ,Poetica Coffee,32,coffee,4.0,,,$, 40.659453, -73.98145
11677,wwYJlPAg4_DV_DihANcuOw,Estuary,101,bakeries,4.0,17185216744.0,(718) 521-6744,, 40.6932355, -74.0007940774
11680,wwYJlPAg4_DV_DihANcuOw,Estuary,101,breakfast&brunch,4.0,17185216744.0,(718) 521-6744,, 40.6932355, -74.0007940774
11681,wwYJlPAg4_DV_DihANcuOw,Estuary,101,cocktailbars,4.0,17185216744.0,(718) 521-6744,, 40.6932355, -74.0007940774
11683,_Fg0axgyFyth3F5m8fuxWA,ACQ Bread,9,bakeries,5.0,,,, 40.676879, -74.00047
11685,4tD69C9xkksy6XyyEy-Zzg,Saraghina Bakery,85,bakeries,4.0,17185745500.0,(718) 574-5500,$$, 40.683615, -73.935447
11687,4tD69C9xkksy6XyyEy-Zzg,Saraghina Bakery,85,desserts,4.0,17185745500.0,(718) 574-5500,$$, 40.683615, -73.935447
11690,4tD69C9xkksy6XyyEy-Zzg,Saraghina Bakery,85,breakfast&brunch,4.0,17185745500.0,(718) 574-5500,$$, 40.683615, -73.935447
11703,b9EJV1-rYwKJH6wp0RzftA,Sweet Things Bake Shop,4,bakeries,5.0,12129821633.0,(212) 982-1633,$$, 40.723548, -73.976514
11719,1nc0BowSdpje6SVawS7iow,Lucky King Bakery,106,bakeries,3.5,12122198434.0,(212) 219-8434,$, 40.717971, -73.992492
11727,jihIaG10elZ3MFPFnDa-kA,Happy Star Bakery Corp,57,bakeries,3.5,12126088899.0,(212) 608-8899,$, 40.71418, -73.9905
11729,jihIaG10elZ3MFPFnDa-kA,Happy Star Bakery Corp,57,noodles,3.5,12126088899.0,(212) 608-8899,$, 40.71418, -73.9905
11731,jihIaG10elZ3MFPFnDa-kA,Happy Star Bakery Corp,57,soup,3.5,12126088899.0,(212) 608-8899,$, 40.71418, -73.9905
11733,KzQFDAXAi3ZwphAsIYgCvA,Ten Thousand Coffee,101,coffee,4.5,,,$$, 40.7537, -73.97254
11735,uVoxbXsEWGOGCJrEYv0C-A,Bambina Blue,90,icecream,4.5,16466923452.0,(646) 692-3452,, 40.72178, -73.99716
11737,uVoxbXsEWGOGCJrEYv0C-A,Bambina Blue,90,desserts,4.5,16466923452.0,(646) 692-3452,, 40.72178, -73.99716
11739,uVoxbXsEWGOGCJrEYv0C-A,Bambina Blue,90,coffee,4.5,16466923452.0,(646) 692-3452,, 40.72178, -73.99716
11741,k7bcuW4ZkupwkhFQrNOyOA,Knock Knock,57,coffee,4.5,19296005568.0,(929) 600-5568,, 40.74965019175083, -73.94174549999997
11743,k7bcuW4ZkupwkhFQrNOyOA,Knock Knock,57,dimsum,4.5,19296005568.0,(929) 600-5568,, 40.74965019175083, -73.94174549999997
11745,k7bcuW4ZkupwkhFQrNOyOA,Knock Knock,57,cantonese,4.5,19296005568.0,(929) 600-5568,, 40.74965019175083, -73.94174549999997
11747,unjpqbSvkaldY4iQkVAn6Q,Maman,62,cafes,3.5,16467670097.0,(646) 767-0097,$$, 40.732863, -73.993403
11750,unjpqbSvkaldY4iQkVAn6Q,Maman,62,breakfast&brunch,3.5,16467670097.0,(646) 767-0097,$$, 40.732863, -73.993403
